"Strategy Name";"Filters result";"Fitness (IS)";"Symbol (IS)";"TimeFrame (IS)";"Net profit (IS)";"Mini equity chart (IS)";"# of trades (IS)";"Profit factor (IS)";"Sharpe Ratio (IS)";"R Expectancy (IS)";"Annual % Return (IS)";"Stability (IS)";"Symmetry (IS)";"Drawdown (IS)";"Win/Loss ratio (IS)";"Ret/DD Ratio (IS)";"CAGR/Max DD % (IS)";"Avg. Win (IS)";"Avg. Loss (IS)";"Avg. Bars Win (IS)";"Avg. Bars Loss (IS)";"Avg. Bars in Trade (IS)";"Exposure (IS)";"Fitness (OOS)";"Net profit (OOS)";"Mini equity chart (OOS)";"# of trades (OOS)";"Profit factor (OOS)";"Sharpe Ratio (OOS)";"R Expectancy (OOS)";"Annual % Return (OOS)";"Stability (OOS)";"Symmetry (OOS)";"Drawdown (OOS)";"Win/Loss ratio (OOS)";"Ret/DD Ratio (OOS)";"CAGR/Max DD % (OOS)";"Avg. Win (OOS)";"Avg. Loss (OOS)";"Avg. Bars Win (OOS)";"Avg. Bars Loss (OOS)";"Avg. Bars in Trade (OOS)";"Exposure (OOS)"
"Strategy 2.10.453";"PASSED";"0.69";"NDXm_TICK_UTCPlus02";"M15";"4841.78";"";"1347";"1.12";"0.73";"0.07";"16.14";"0.69";"0.0";"1966.37";"0.71";"2.46";"0.33";"83.65";"53.2";"26.34";"16.84";"20.78";"9.33";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.10.474";"PASSED";"0.76";"NDXm_TICK_UTCPlus02";"M15";"5410.99";"";"1574";"1.15";"1.03";"0.07";"18.04";"0.76";"0.0";"1413.23";"1.24";"3.83";"0.52";"48.4";"52.42";"30.88";"27.5";"29.37";"13.95";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.2.389";"PASSED";"0.63";"NDXm_TICK_UTCPlus02";"M15";"2439.05";"";"881";"1.09";"0.47";"0.05";"8.13";"0.73";"0.0";"1341.02";"0.67";"1.82";"0.26";"84.84";"51.84";"34.21";"17.92";"24.43";"6.81";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.2.445";"PASSED";"0.81";"NDXm_TICK_UTCPlus02";"M15";"7730.46";"";"863";"1.28";"1.27";"0.17";"25.77";"0.74";"0.0";"1447.29";"0.63";"5.34";"0.66";"106.9";"52.28";"24.21";"14.9";"18.49";"3.24";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.2.454";"PASSED";"0.68";"NDXm_TICK_UTCPlus02";"M15";"4836.32";"";"1336";"1.12";"0.74";"0.07";"16.12";"0.68";"0.0";"2078.3";"0.74";"2.33";"0.31";"80.47";"52.87";"26.13";"17.04";"20.89";"8.61";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.2.514";"PASSED";"0.81";"NDXm_TICK_UTCPlus02";"M15";"4975.23";"";"1248";"1.15";"0.96";"0.08";"16.58";"0.83";"0.0";"916.21";"0.94";"5.43";"0.85";"63.14";"51.85";"24.04";"18.42";"21.15";"5.04";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.3.339";"PASSED";"0.58";"NDXm_TICK_UTCPlus02";"M15";"2021.86";"";"903";"1.07";"0.39";"0.04";"6.74";"0.71";"0.0";"1490.91";"0.65";"1.36";"0.2";"85.12";"51.45";"24.96";"12.56";"17.43";"3.74";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.3.340";"PASSED";"0.65";"NDXm_TICK_UTCPlus02";"M15";"3176.15";"";"857";"1.13";"0.65";"0.07";"10.59";"0.72";"0.0";"1581.37";"0.76";"2.01";"0.49";"76.14";"51.33";"34.31";"24.17";"28.55";"5.42";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.3.405";"PASSED";"0.77";"NDXm_TICK_UTCPlus02";"M15";"2924.62";"";"672";"1.18";"0.81";"0.08";"9.75";"0.75";"0.0";"695.49";"1.15";"4.21";"0.63";"52.86";"51.29";"13.99";"14.16";"14.07";"1.39";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.3.430";"PASSED";"0.69";"NDXm_TICK_UTCPlus02";"M15";"2467.8";"";"989";"1.09";"0.51";"0.05";"8.23";"0.68";"0.0";"1005.66";"0.9";"2.45";"0.35";"64.09";"52.84";"16.04";"13.64";"14.77";"2.65";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.3.487";"PASSED";"0.57";"NDXm_TICK_UTCPlus02";"M15";"2772.73";"";"1200";"1.07";"0.4";"0.04";"9.24";"0.64";"0.0";"2248.79";"0.56";"1.23";"0.2";"100.15";"52.33";"19.27";"12.62";"15.0";"3.03";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.3.503";"PASSED";"0.79";"NDXm_TICK_UTCPlus02";"M15";"4859.2";"";"1271";"1.16";"1.05";"0.07";"16.2";"0.8";"0.0";"1062.89";"1.21";"4.57";"0.79";"49.43";"51.21";"25.72";"20.14";"23.19";"6.85";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.3.507";"PASSED";"0.77";"NDXm_TICK_UTCPlus02";"M15";"4597.23";"";"659";"1.23";"0.99";"0.13";"15.32";"0.83";"0.0";"1102.5";"0.72";"4.17";"0.71";"88.44";"51.73";"28.09";"17.79";"22.1";"3.28";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.3.543";"PASSED";"0.64";"NDXm_TICK_UTCPlus02";"M15";"3522.95";"";"1424";"1.09";"0.61";"0.05";"11.74";"0.72";"0.0";"1838.19";"0.86";"1.92";"0.3";"65.14";"51.51";"21.54";"15.36";"18.22";"5.67";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.397";"PASSED";"0.8";"NDXm_TICK_UTCPlus02";"M15";"6963.41";"";"837";"1.26";"1.23";"0.16";"23.21";"0.8";"0.0";"1367.07";"0.67";"5.09";"0.68";"99.31";"52.4";"24.0";"14.97";"18.59";"2.9";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.403";"PASSED";"0.72";"NDXm_TICK_UTCPlus02";"M15";"3368.28";"";"593";"1.19";"0.75";"0.11";"11.23";"0.81";"0.0";"1124.42";"0.71";"3.0";"0.59";"85.5";"51.3";"20.62";"14.61";"17.11";"0.67";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.406";"PASSED";"0.68";"NDXm_TICK_UTCPlus02";"M15";"3430.35";"";"1009";"1.12";"0.67";"0.07";"11.43";"0.73";"0.0";"1485.53";"0.83";"2.31";"0.37";"70.08";"51.81";"22.21";"15.21";"18.38";"3.53";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.484";"PASSED";"0.84";"NDXm_TICK_UTCPlus02";"M15";"5120.78";"";"605";"1.31";"1.2";"0.16";"17.07";"0.86";"0.0";"773.87";"0.91";"6.62";"1.04";"75.22";"52.19";"22.86";"19.41";"21.05";"1.93";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.496";"PASSED";"0.78";"NDXm_TICK_UTCPlus02";"M15";"3106.12";"";"666";"1.2";"0.87";"0.09";"10.35";"0.78";"0.0";"695.49";"1.16";"4.47";"0.68";"52.81";"51.3";"14.03";"14.34";"14.17";"1.39";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.543";"PASSED";"0.71";"NDXm_TICK_UTCPlus02";"M15";"2817.82";"";"697";"1.17";"0.78";"0.08";"9.39";"0.78";"0.0";"988.33";"1.17";"2.85";"0.63";"51.47";"51.51";"20.59";"18.51";"19.63";"2.18";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.5.331";"PASSED";"0.67";"NDXm_TICK_UTCPlus02";"M15";"3852.17";"";"2330";"1.06";"0.53";"0.03";"12.84";"0.81";"0.0";"1698.99";"0.87";"2.27";"0.33";"62.86";"51.5";"27.84";"21.28";"24.33";"11.81";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.5.351";"PASSED";"0.69";"NDXm_TICK_UTCPlus02";"M15";"6177.81";"";"2414";"1.08";"0.73";"0.05";"20.59";"0.73";"0.0";"2479.79";"0.7";"2.49";"0.35";"80.42";"52.13";"38.05";"25.34";"30.58";"18.24";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.5.358";"PASSED";"0.68";"NDXm_TICK_UTCPlus02";"M15";"3973.56";"";"1540";"1.09";"0.65";"0.05";"13.25";"0.72";"0.0";"1693.34";"0.87";"2.35";"0.34";"66.65";"52.95";"32.4";"24.99";"28.43";"9.62";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.5.528";"PASSED";"0.69";"NDXm_TICK_UTCPlus02";"M15";"3381.13";"";"1370";"1.11";"0.72";"0.05";"11.27";"0.83";"0.0";"1316.97";"1.29";"2.57";"0.39";"44.98";"52.41";"19.01";"19.96";"19.42";"4.92";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.5.538";"PASSED";"0.64";"NDXm_TICK_UTCPlus02";"M15";"3079.47";"";"1135";"1.11";"0.69";"0.05";"10.27";"0.81";"0.0";"1590.65";"1.11";"1.94";"0.37";"51.05";"51.12";"22.13";"19.09";"20.69";"4.37";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.5.551";"PASSED";"0.51";"NDXm_TICK_UTCPlus02";"M15";"1791.33";"";"1764";"1.04";"0.3";"0.02";"5.97";"0.73";"0.0";"2101.61";"1.0";"0.85";"0.13";"53.57";"51.3";"17.12";"15.09";"16.1";"4.87";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.6.321";"PASSED";"0.6";"NDXm_TICK_UTCPlus02";"M15";"2954.56";"";"2232";"1.05";"0.42";"0.03";"9.85";"0.79";"0.0";"1932.97";"0.86";"1.53";"0.22";"62.84";"51.49";"27.71";"21.02";"24.11";"11.18";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.6.325";"PASSED";"0.81";"NDXm_TICK_UTCPlus02";"M15";"6081.05";"";"609";"1.33";"1.24";"0.19";"20.27";"0.77";"0.0";"1115.94";"0.73";"5.45";"0.83";"95.7";"52.18";"20.5";"15.19";"17.42";"1.72";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.6.329";"PASSED";"0.64";"NDXm_TICK_UTCPlus02";"M15";"4768.3";"";"2987";"1.06";"0.59";"0.03";"15.89";"0.77";"0.0";"2506.74";"0.92";"1.9";"0.27";"59.69";"51.98";"35.19";"26.01";"30.41";"24.08";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.6.377";"PASSED";"0.78";"NDXm_TICK_UTCPlus02";"M15";"6403.15";"";"1697";"1.15";"1.05";"0.07";"21.34";"0.83";"0.0";"1513.17";"1.05";"4.23";"0.55";"57.56";"52.81";"28.13";"23.57";"25.91";"13.15";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.6.390";"PASSED";"0.61";"NDXm_TICK_UTCPlus02";"M15";"3063.29";"";"1637";"1.07";"0.5";"0.04";"10.21";"0.83";"0.0";"1926.74";"0.87";"1.59";"0.27";"62.94";"51.44";"27.54";"20.28";"23.66";"7.77";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.6.425";"PASSED";"0.67";"NDXm_TICK_UTCPlus02";"M15";"2913.64";"";"1199";"1.09";"0.55";"0.05";"9.71";"0.81";"0.0";"1288.95";"0.87";"2.26";"0.39";"65.65";"52.42";"34.93";"29.27";"31.9";"7.1";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.6.446";"PASSED";"0.57";"NDXm_TICK_UTCPlus02";"M15";"1764.64";"";"955";"1.06";"0.33";"0.04";"5.88";"0.59";"0.0";"1368.45";"0.71";"1.29";"0.23";"78.04";"51.9";"20.82";"13.67";"16.63";"3.24";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.6.512";"PASSED";"0.85";"NDXm_TICK_UTCPlus02";"M15";"4313.37";"";"587";"1.3";"1.21";"0.14";"14.38";"0.77";"0.0";"588.1";"1.09";"7.33";"1.09";"61.88";"52.03";"25.04";"21.63";"23.41";"2.35";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.7.351";"PASSED";"0.8";"NDXm_TICK_UTCPlus02";"M15";"6014.38";"";"1639";"1.14";"1.01";"0.07";"20.05";"0.85";"0.0";"1221.85";"1.02";"4.92";"0.67";"59.1";"52.93";"26.01";"21.3";"23.68";"12.35";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.7.381";"PASSED";"0.61";"NDXm_TICK_UTCPlus02";"M15";"3904.03";"";"1877";"1.06";"0.49";"0.04";"13.01";"0.64";"0.0";"2503.65";"0.61";"1.56";"0.25";"91.77";"52.37";"28.64";"18.93";"22.6";"8.28";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.7.385";"PASSED";"0.66";"NDXm_TICK_UTCPlus02";"M15";"5213.01";"";"2854";"1.06";"0.62";"0.04";"17.38";"0.76";"0.0";"2407.73";"0.79";"2.17";"0.31";"69.64";"52.09";"35.27";"25.05";"29.58";"22.65";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.7.406";"PASSED";"0.7";"NDXm_TICK_UTCPlus02";"M15";"3434.1";"";"1376";"1.11";"0.74";"0.05";"11.45";"0.79";"0.0";"1294.06";"1.32";"2.65";"0.39";"44.13";"52.31";"28.23";"29.16";"28.63";"12.02";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.7.470";"PASSED";"0.82";"NDXm_TICK_UTCPlus02";"M15";"5990.41";"";"1750";"1.13";"0.94";"0.07";"19.97";"0.79";"0.0";"1074.75";"0.92";"5.57";"0.72";"63.12";"51.55";"28.11";"20.88";"24.35";"8.82";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.7.492";"PASSED";"0.79";"NDXm_TICK_UTCPlus02";"M15";"5658.81";"";"1028";"1.2";"1.1";"0.11";"18.86";"0.69";"0.0";"1203.0";"0.91";"4.7";"0.68";"68.62";"51.98";"17.33";"15.2";"16.22";"2.48";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.7.519";"PASSED";"0.69";"NDXm_TICK_UTCPlus02";"M15";"5212.26";"";"1931";"1.1";"0.77";"0.05";"17.37";"0.79";"0.0";"2015.54";"0.9";"2.59";"0.39";"64.38";"52.85";"28.0";"21.6";"24.63";"14.24";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.7.546";"PASSED";"0.56";"NDXm_TICK_UTCPlus02";"M15";"2097.7";"";"1456";"1.07";"0.46";"0.03";"6.99";"0.69";"0.0";"1780.08";"1.36";"1.18";"0.18";"40.95";"52.13";"28.39";"30.78";"29.4";"13.49";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.8.300";"PASSED";"0.8";"NDXm_TICK_UTCPlus02";"M15";"6004.74";"";"619";"1.33";"1.26";"0.19";"20.02";"0.76";"0.0";"1176.89";"0.79";"5.1";"0.79";"88.05";"52.12";"21.49";"15.86";"18.34";"1.89";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.8.307";"PASSED";"0.73";"NDXm_TICK_UTCPlus02";"M15";"4106.22";"";"1428";"1.13";"0.87";"0.05";"13.69";"0.81";"0.0";"1317.21";"1.36";"3.12";"0.44";"43.75";"52.57";"26.06";"26.21";"26.12";"12.06";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.8.346";"PASSED";"0.69";"NDXm_TICK_UTCPlus02";"M15";"7532.74";"";"2131";"1.11";"0.92";"0.07";"25.11";"0.7";"0.0";"2963.28";"0.71";"2.54";"0.38";"83.13";"52.67";"34.36";"21.56";"26.86";"16.6";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.8.378";"PASSED";"0.8";"NDXm_TICK_UTCPlus02";"M15";"8170.26";"";"1107";"1.24";"1.29";"0.14";"27.23";"0.85";"0.0";"1662.68";"0.67";"4.91";"0.64";"96.35";"52.2";"14.28";"10.38";"11.95";"2.39";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.8.428";"PASSED";"0.74";"NDXm_TICK_UTCPlus02";"M15";"7980.2";"";"1838";"1.14";"1.03";"0.08";"26.6";"0.84";"0.0";"2285.2";"0.72";"3.49";"0.44";"84.24";"53.13";"24.43";"15.19";"19.05";"10.71";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.8.528";"PASSED";"0.7";"NDXm_TICK_UTCPlus02";"M15";"5512.92";"";"3289";"1.07";"0.73";"0.03";"18.38";"0.74";"0.0";"2059.74";"1.17";"2.68";"0.37";"47.2";"51.7";"16.0";"14.52";"15.32";"11.05";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.8.536";"PASSED";"0.7";"NDXm_TICK_UTCPlus02";"M15";"7047.73";"";"1902";"1.11";"0.84";"0.07";"23.49";"0.82";"0.0";"2590.08";"0.61";"2.72";"0.42";"97.86";"53.26";"35.04";"20.81";"26.18";"13.95";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.9.316";"PASSED";"0.69";"NDXm_TICK_UTCPlus02";"M15";"5006.14";"";"1713";"1.1";"0.7";"0.06";"16.69";"0.74";"0.0";"2018.16";"0.72";"2.48";"0.31";"79.43";"52.42";"35.28";"26.75";"30.33";"8.74";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.9.411";"PASSED";"0.7";"NDXm_TICK_UTCPlus02";"M15";"4457.65";"";"2050";"1.08";"0.65";"0.04";"14.86";"0.75";"0.0";"1713.46";"0.88";"2.6";"0.36";"62.97";"51.47";"27.69";"20.63";"23.94";"10.34";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.9.413";"PASSED";"0.74";"NDXm_TICK_UTCPlus02";"M15";"6106.06";"";"1600";"1.13";"0.9";"0.07";"20.35";"0.77";"0.0";"1826.65";"0.77";"3.34";"0.47";"76.78";"52.51";"20.64";"14.57";"17.21";"8.99";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.9.425";"PASSED";"0.69";"NDXm_TICK_UTCPlus02";"M15";"4282.83";"";"1755";"1.11";"0.78";"0.05";"14.28";"0.74";"0.0";"1736.76";"1.34";"2.47";"0.34";"43.34";"52.36";"18.9";"17.64";"18.36";"10.67";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.9.443";"PASSED";"0.73";"NDXm_TICK_UTCPlus02";"M15";"5745.12";"";"1799";"1.1";"0.8";"0.06";"19.15";"0.73";"0.0";"1842.14";"0.73";"3.12";"0.45";"80.15";"52.84";"39.68";"26.76";"32.2";"16.34";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.9.510";"PASSED";"0.66";"NDXm_TICK_UTCPlus02";"M15";"4499.77";"";"1281";"1.13";"0.81";"0.07";"15.0";"0.69";"0.0";"2072.97";"0.95";"2.17";"0.3";"63.26";"53.05";"30.19";"22.98";"26.48";"11.09";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.428";"PASSED";"0.67";"NDXm_TICK_UTCPlus02";"M15";"4400.3";"";"970";"1.14";"0.76";"0.09";"14.67";"0.73";"0.0";"1949.76";"0.67";"2.26";"0.38";"89.7";"52.24";"19.68";"14.17";"16.38";"2.39";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.10.313";"PASSED";"0.51";"NDXm_TICK_UTCPlus02";"M15";"2181.7";"";"2563";"1.04";"0.33";"0.02";"7.27";"0.67";"0.0";"2466.15";"1.22";"0.88";"0.15";"44.12";"52.14";"16.65";"16.3";"16.49";"13.11";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
