"Strategy Name";"Filters result";"Fitness (IS)";"Symbol (IS)";"TimeFrame (IS)";"Net profit (IS)";"Mini equity chart (IS)";"# of trades (IS)";"Profit factor (IS)";"Sharpe Ratio (IS)";"R Expectancy (IS)";"Annual % Return (IS)";"Stability (IS)";"Symmetry (IS)";"Drawdown (IS)";"Win/Loss ratio (IS)";"Ret/DD Ratio (IS)";"CAGR/Max DD % (IS)";"Avg. Win (IS)";"Avg. Loss (IS)";"Avg. Bars Win (IS)";"Avg. Bars Loss (IS)";"Avg. Bars in Trade (IS)";"Exposure (IS)";"Fitness (OOS)";"Net profit (OOS)";"Mini equity chart (OOS)";"# of trades (OOS)";"Profit factor (OOS)";"Sharpe Ratio (OOS)";"R Expectancy (OOS)";"Annual % Return (OOS)";"Stability (OOS)";"Symmetry (OOS)";"Drawdown (OOS)";"Win/Loss ratio (OOS)";"Ret/DD Ratio (OOS)";"CAGR/Max DD % (OOS)";"Avg. Win (OOS)";"Avg. Loss (OOS)";"Avg. Bars Win (OOS)";"Avg. Bars Loss (OOS)";"Avg. Bars in Trade (OOS)";"Exposure (OOS)"
"Strategy 3.5.366";"";"0.84";"NDXm_TICK_UTCPlus02";"M15";"3432.41";"";"2712";"1.15";"1.55";"0.09";"85.81";"0.79";"0.0";"498.98";"0.67";"6.88";"1.9";"24.19";"14.16";"20.18";"12.29";"15.46";"10.06";"0.84";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.438";"";"0.85";"NDXm_TICK_UTCPlus02";"M15";"1729.57";"";"747";"1.3";"1.51";"0.16";"43.24";"0.9";"0.0";"241.46";"0.94";"7.16";"2.57";"20.72";"14.89";"18.39";"15.14";"16.71";"2.72";"0.85";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.443";"";"0.66";"NDXm_TICK_UTCPlus02";"M15";"914.86";"";"961";"1.12";"0.79";"0.06";"22.87";"0.7";"0.0";"424.5";"0.88";"2.16";"0.73";"18.65";"14.64";"17.34";"12.86";"14.96";"3.0";"0.66";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.411";"";"0.75";"NDXm_TICK_UTCPlus02";"M15";"1281.05";"";"1252";"1.12";"0.88";"0.07";"32.03";"0.79";"0.0";"352.98";"0.7";"3.63";"0.92";"23.52";"14.75";"27.95";"21.18";"23.97";"5.67";"0.75";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.418";"";"0.76";"NDXm_TICK_UTCPlus02";"M15";"1539.8";"";"1411";"1.12";"0.91";"0.08";"38.5";"0.7";"0.0";"395.95";"0.63";"3.89";"1.14";"25.68";"14.52";"24.93";"17.84";"20.59";"6.06";"0.76";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.416";"";"0.73";"NDXm_TICK_UTCPlus02";"M15";"1397.89";"";"1339";"1.12";"0.88";"0.07";"34.95";"0.72";"0.0";"427.49";"0.67";"3.27";"1.31";"24.87";"14.81";"31.64";"21.0";"25.25";"5.33";"0.73";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.449";"";"0.7";"NDXm_TICK_UTCPlus02";"M15";"772.42";"";"686";"1.16";"0.88";"0.07";"19.31";"0.68";"0.0";"284.1";"1.23";"2.72";"1.08";"14.46";"15.24";"27.3";"26.17";"26.79";"7.5";"0.7";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.450";"";"0.89";"NDXm_TICK_UTCPlus02";"M15";"2273.58";"";"1019";"1.29";"1.8";"0.15";"56.84";"0.92";"0.0";"222.51";"0.96";"10.22";"2.57";"20.16";"14.98";"24.13";"19.05";"21.54";"4.67";"0.89";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.426";"";"0.82";"NDXm_TICK_UTCPlus02";"M15";"1627.38";"";"1586";"1.12";"1.01";"0.07";"40.68";"0.83";"0.0";"286.24";"0.76";"5.69";"1.17";"21.64";"14.6";"24.46";"19.31";"21.53";"2.33";"0.82";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.475";"";"0.83";"NDXm_TICK_UTCPlus02";"M15";"1150.55";"";"644";"1.23";"1.12";"0.13";"28.77";"0.82";"0.0";"180.4";"0.76";"6.38";"2.17";"21.81";"13.52";"9.25";"7.13";"8.05";"0.11";"0.83";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.433";"";"0.85";"NDXm_TICK_UTCPlus02";"M15";"2449.3";"";"1987";"1.15";"1.29";"0.08";"61.23";"0.85";"0.0";"329.91";"0.79";"7.42";"1.69";"21.81";"15.06";"25.08";"18.06";"21.16";"13.06";"0.85";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.461";"";"0.73";"NDXm_TICK_UTCPlus02";"M15";"790.19";"";"754";"1.12";"0.67";"0.07";"19.75";"0.81";"0.0";"246.68";"0.75";"3.2";"0.83";"22.79";"15.15";"38.32";"30.44";"33.8";"4.61";"0.73";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.498";"";"0.76";"NDXm_TICK_UTCPlus02";"M15";"1348.35";"";"1361";"1.11";"0.91";"0.07";"33.71";"0.8";"0.0";"348.78";"0.63";"3.87";"1.2";"25.05";"14.07";"18.03";"10.92";"13.66";"2.72";"0.76";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.516";"";"0.83";"NDXm_TICK_UTCPlus02";"M15";"1617.55";"";"1297";"1.15";"1.08";"0.08";"40.44";"0.82";"0.0";"252.3";"0.75";"6.41";"1.5";"22.68";"14.79";"17.06";"12.2";"14.28";"5.11";"0.83";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.553";"";"0.81";"NDXm_TICK_UTCPlus02";"M15";"1308.44";"";"910";"1.19";"1.13";"0.1";"32.71";"0.8";"0.0";"244.64";"0.95";"5.35";"1.21";"18.51";"14.76";"18.89";"14.11";"16.44";"3.72";"0.81";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.490";"";"0.77";"NDXm_TICK_UTCPlus02";"M15";"2075.48";"";"2104";"1.11";"0.99";"0.07";"51.89";"0.86";"0.0";"523.22";"0.62";"3.97";"1.19";"26.5";"14.92";"28.26";"16.54";"21.04";"12.61";"0.77";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.543";"";"0.64";"NDXm_TICK_UTCPlus02";"M15";"717.52";"";"765";"1.11";"0.64";"0.06";"17.94";"0.74";"0.0";"369.05";"0.77";"1.94";"0.76";"21.75";"15.02";"33.91";"26.53";"29.74";"3.67";"0.64";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.506";"";"0.82";"NDXm_TICK_UTCPlus02";"M15";"2151.97";"";"1932";"1.13";"1.11";"0.08";"53.8";"0.86";"0.0";"380.36";"0.7";"5.66";"1.27";"23.51";"14.54";"23.04";"15.87";"18.82";"9.5";"0.82";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.562";"";"0.73";"NDXm_TICK_UTCPlus02";"M15";"1157.65";"";"1179";"1.13";"0.9";"0.07";"28.94";"0.75";"0.0";"361.75";"0.93";"3.2";"0.66";"17.88";"14.67";"16.5";"13.54";"14.97";"4.67";"0.73";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.555";"";"0.86";"NDXm_TICK_UTCPlus02";"M15";"1433.0";"";"751";"1.23";"1.24";"0.13";"35.82";"0.86";"0.0";"179.81";"0.81";"7.97";"1.61";"22.74";"14.96";"33.85";"27.13";"30.14";"4.33";"0.86";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.529";"";"0.73";"NDXm_TICK_UTCPlus02";"M15";"1089.14";"";"872";"1.14";"0.86";"0.08";"27.23";"0.78";"0.0";"341.56";"0.77";"3.19";"1.18";"22.77";"15.29";"46.73";"33.41";"39.2";"14.11";"0.73";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.571";"";"0.73";"NDXm_TICK_UTCPlus02";"M15";"1263.08";"";"958";"1.15";"0.9";"0.09";"31.58";"0.73";"0.0";"397.28";"0.63";"3.18";"1.28";"26.23";"14.43";"19.91";"11.37";"14.68";"2.06";"0.73";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.570";"";"0.78";"NDXm_TICK_UTCPlus02";"M15";"1875.55";"";"1246";"1.19";"1.29";"0.1";"46.89";"0.86";"0.0";"427.87";"0.9";"4.38";"1.58";"19.58";"14.75";"16.55";"12.84";"14.6";"4.22";"0.78";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.504";"";"0.76";"NDXm_TICK_UTCPlus02";"M15";"1428.98";"";"1519";"1.12";"0.99";"0.06";"35.73";"0.81";"0.0";"365.57";"0.91";"3.91";"1.42";"18.48";"15.03";"38.97";"32.8";"35.74";"8.72";"0.76";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.548";"";"0.77";"NDXm_TICK_UTCPlus02";"M15";"1585.06";"";"2432";"1.11";"1.08";"0.04";"39.62";"0.8";"0.0";"376.14";"1.42";"4.21";"0.81";"11.61";"14.91";"14.65";"15.19";"14.87";"9.22";"0.77";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.560";"";"0.75";"NDXm_TICK_UTCPlus02";"M15";"1976.13";"";"1454";"1.16";"1.26";"0.09";"49.4";"0.79";"0.0";"540.36";"0.81";"3.66";"1.27";"21.57";"15.03";"35.51";"25.86";"30.18";"13.0";"0.75";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.572";"";"0.83";"NDXm_TICK_UTCPlus02";"M15";"1957.86";"";"2321";"1.12";"1.18";"0.06";"48.95";"0.76";"0.0";"322.41";"1.05";"6.07";"1.36";"15.91";"14.95";"25.35";"21.41";"23.42";"11.78";"0.83";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.312";"";"0.73";"NDXm_TICK_UTCPlus02";"M15";"622.41";"";"546";"1.17";"0.82";"0.08";"15.56";"0.86";"0.0";"190.68";"1.08";"3.26";"0.88";"14.95";"13.72";"16.49";"14.52";"15.54";"1.72";"0.73";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.301";"";"0.81";"NDXm_TICK_UTCPlus02";"M15";"901.04";"";"485";"1.32";"1.32";"0.12";"22.52";"0.79";"0.0";"172.57";"1.58";"5.22";"1.07";"12.47";"14.91";"26.4";"24.11";"25.51";"3.61";"0.81";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.323";"";"0.8";"NDXm_TICK_UTCPlus02";"M15";"913.29";"";"727";"1.2";"1.1";"0.09";"22.83";"0.77";"0.0";"176.98";"1.3";"5.16";"1.22";"13.13";"14.19";"17.34";"15.27";"16.44";"4.56";"0.8";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.330";"";"0.75";"NDXm_TICK_UTCPlus02";"M15";"787.32";"";"397";"1.27";"1.04";"0.13";"19.68";"0.8";"0.0";"213.14";"1.06";"3.69";"1.24";"18.05";"15.0";"28.98";"26.69";"27.87";"5.33";"0.75";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.357";"";"0.82";"NDXm_TICK_UTCPlus02";"M15";"1061.75";"";"725";"1.18";"0.98";"0.1";"26.55";"0.7";"0.0";"179.76";"0.89";"5.91";"1.64";"20.1";"15.09";"32.53";"28.19";"30.23";"8.72";"0.82";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.374";"";"0.68";"NDXm_TICK_UTCPlus02";"M15";"812.55";"";"860";"1.11";"0.67";"0.07";"20.32";"0.6";"0.0";"348.78";"0.67";"2.33";"0.97";"23.39";"14.16";"20.19";"13.05";"15.92";"1.0";"0.68";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.391";"";"0.81";"NDXm_TICK_UTCPlus02";"M15";"836.58";"";"615";"1.21";"1.06";"0.09";"20.91";"0.88";"0.0";"154.64";"1.24";"5.41";"1.27";"14.05";"14.33";"9.6";"9.26";"9.45";"0.44";"0.81";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.388";"";"0.8";"NDXm_TICK_UTCPlus02";"M15";"686.19";"";"510";"1.25";"1.06";"0.09";"17.15";"0.85";"0.0";"135.39";"1.71";"5.07";"1.28";"10.79";"14.83";"19.74";"17.61";"18.95";"1.83";"0.8";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.355";"";"0.71";"NDXm_TICK_UTCPlus02";"M15";"1041.68";"";"734";"1.15";"0.79";"0.09";"26.04";"0.67";"0.0";"357.57";"0.63";"2.91";"1.09";"27.72";"15.18";"40.01";"29.38";"33.49";"4.89";"0.71";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.376";"";"0.72";"NDXm_TICK_UTCPlus02";"M15";"1110.79";"";"812";"1.15";"0.84";"0.09";"27.77";"0.83";"0.0";"361.36";"0.68";"3.07";"1.07";"25.74";"15.15";"39.09";"30.08";"33.72";"5.5";"0.72";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.408";"";"0.78";"NDXm_TICK_UTCPlus02";"M15";"974.65";"";"636";"1.22";"1.11";"0.1";"24.37";"0.82";"0.0";"217.13";"1.12";"4.49";"1.18";"16.13";"14.81";"26.41";"24.86";"25.68";"0.28";"0.78";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.306";"";"0.82";"NDXm_TICK_UTCPlus02";"M15";"3568.24";"";"3195";"1.13";"1.45";"0.08";"89.21";"0.86";"0.0";"621.01";"0.66";"5.75";"1.6";"24.56";"14.47";"20.92";"13.23";"16.3";"14.39";"0.82";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.378";"";"0.81";"NDXm_TICK_UTCPlus02";"M15";"1698.78";"";"1703";"1.13";"1.07";"0.07";"42.47";"0.8";"0.0";"306.62";"0.96";"5.54";"1.0";"17.76";"15.05";"26.65";"22.32";"24.44";"13.22";"0.81";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.434";"";"0.82";"NDXm_TICK_UTCPlus02";"M15";"1526.63";"";"971";"1.19";"1.13";"0.11";"38.16";"0.78";"0.0";"273.09";"0.66";"5.59";"1.58";"24.99";"13.95";"19.38";"13.68";"15.95";"1.11";"0.82";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.395";"";"0.79";"NDXm_TICK_UTCPlus02";"M15";"1458.9";"";"1744";"1.12";"1.01";"0.06";"36.47";"0.8";"0.0";"311.2";"1.11";"4.69";"0.87";"15.11";"14.95";"22.69";"21.97";"22.35";"11.28";"0.79";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.438";"";"0.74";"NDXm_TICK_UTCPlus02";"M15";"1079.93";"";"1456";"1.11";"0.95";"0.05";"27.0";"0.64";"0.0";"320.93";"1.24";"3.37";"1.5";"13.13";"14.62";"9.35";"8.9";"9.15";"2.06";"0.74";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.411";"";"0.73";"NDXm_TICK_UTCPlus02";"M15";"1829.28";"";"1750";"1.12";"1.0";"0.07";"45.73";"0.75";"0.0";"568.17";"0.65";"3.22";"1.0";"25.15";"14.61";"26.31";"17.08";"20.71";"7.94";"0.73";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.427";"";"0.76";"NDXm_TICK_UTCPlus02";"M15";"1496.45";"";"1482";"1.16";"1.21";"0.07";"37.41";"0.68";"0.0";"380.64";"1.29";"3.93";"1.87";"13.35";"14.92";"18.67";"17.6";"18.2";"6.56";"0.76";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.444";"";"0.81";"NDXm_TICK_UTCPlus02";"M15";"1963.15";"";"1571";"1.17";"1.3";"0.09";"49.08";"0.67";"0.0";"373.57";"0.93";"5.26";"2.35";"18.18";"14.46";"17.42";"15.54";"16.45";"4.33";"0.81";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.445";"";"0.71";"NDXm_TICK_UTCPlus02";"M15";"1264.93";"";"1206";"1.12";"0.86";"0.07";"31.62";"0.81";"0.0";"434.32";"0.75";"2.91";"0.98";"22.6";"15.01";"31.21";"21.57";"25.68";"8.39";"0.71";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.478";"";"0.78";"NDXm_TICK_UTCPlus02";"M15";"1221.95";"";"837";"1.16";"0.91";"0.1";"30.55";"0.87";"0.0";"282.66";"0.68";"4.32";"1.13";"25.89";"15.09";"33.73";"25.69";"28.93";"5.78";"0.78";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.484";"";"0.75";"NDXm_TICK_UTCPlus02";"M15";"734.9";"";"617";"1.14";"0.7";"0.08";"18.37";"0.87";"0.0";"209.04";"0.7";"3.52";"0.9";"24.18";"14.89";"38.15";"27.98";"32.17";"1.39";"0.75";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.488";"";"0.72";"NDXm_TICK_UTCPlus02";"M15";"1174.24";"";"1076";"1.13";"0.84";"0.07";"29.36";"0.67";"0.0";"390.25";"0.74";"3.01";"0.79";"22.66";"14.83";"25.39";"16.36";"20.2";"4.61";"0.72";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.542";"";"0.81";"NDXm_TICK_UTCPlus02";"M15";"1185.62";"";"397";"1.39";"1.34";"0.2";"29.64";"0.8";"0.0";"218.2";"0.95";"5.43";"1.26";"21.91";"14.92";"22.23";"16.41";"19.24";"1.94";"0.81";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.532";"";"0.75";"NDXm_TICK_UTCPlus02";"M15";"1401.09";"";"841";"1.2";"1.15";"0.11";"35.03";"0.72";"0.0";"380.97";"0.78";"3.68";"1.75";"22.44";"14.5";"21.26";"17.04";"18.88";"1.5";"0.75";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.558";"";"0.77";"NDXm_TICK_UTCPlus02";"M15";"529.33";"";"356";"1.23";"0.84";"0.1";"13.23";"0.87";"0.0";"132.82";"1.24";"3.99";"1.06";"14.61";"14.77";"32.37";"27.75";"30.3";"2.33";"0.77";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.519";"";"0.78";"NDXm_TICK_UTCPlus02";"M15";"1926.15";"";"1589";"1.14";"1.09";"0.08";"48.16";"0.82";"0.0";"428.62";"0.69";"4.49";"0.93";"24.68";"15.04";"25.98";"18.37";"21.48";"8.83";"0.78";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.524";"";"0.76";"NDXm_TICK_UTCPlus02";"M15";"1370.07";"";"1492";"1.11";"0.87";"0.06";"34.25";"0.81";"0.0";"358.51";"0.8";"3.82";"0.7";"21.08";"15.16";"30.35";"20.63";"24.94";"11.94";"0.76";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.6.310";"";"0.68";"NDXm_TICK_UTCPlus02";"M15";"616.54";"";"492";"1.17";"0.73";"0.09";"15.41";"0.77";"0.0";"261.58";"0.94";"2.36";"0.54";"18.02";"14.46";"14.4";"11.7";"13.01";"0.94";"0.68";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.508";"";"0.81";"NDXm_TICK_UTCPlus02";"M15";"2424.54";"";"2565";"1.12";"1.21";"0.06";"60.62";"0.79";"0.0";"449.07";"0.84";"5.4";"1.11";"19.65";"14.84";"18.26";"13.28";"15.56";"11.39";"0.81";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 2.4.511";"";"0.83";"NDXm_TICK_UTCPlus02";"M15";"1567.92";"";"1505";"1.16";"1.27";"0.07";"39.19";"0.85";"0.0";"259.81";"1.3";"6.03";"1.2";"13.36";"14.95";"28.4";"29.39";"28.83";"5.33";"0.83";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
