datetime,symbol,open,high,low,close,volume
2020-10-28 06:00:00+00:00,NDXm_TICK_UTCPlus02,11544.8,11554.3,11538.0,11551.9,343593
2020-10-28 07:00:00+00:00,NDXm_TICK_UTCPlus02,11552.0,11557.5,11546.0,11549.9,213560
2020-10-28 08:00:00+00:00,NDXm_TICK_UTCPlus02,11549.8,11554.3,11543.8,11553.9,190728
2020-10-28 09:00:00+00:00,NDXm_TICK_UTCPlus02,11554.1,11577.3,11549.9,11572.1,340360
2020-10-28 10:00:00+00:00,NDXm_TICK_UTCPlus02,11572.2,11580.0,11547.1,11551.8,394119
2020-10-28 11:00:00+00:00,NDXm_TICK_UTCPlus02,11551.9,11557.0,11495.8,11531.3,1366320
2020-10-28 12:00:00+00:00,NDXm_TICK_UTCPlus02,11531.0,11541.3,11452.5,11497.3,2703854
2020-10-28 13:00:00+00:00,NDXm_TICK_UTCPlus02,11497.2,11503.0,11469.75,11485.3,1504586
2020-10-28 14:00:00+00:00,NDXm_TICK_UTCPlus02,11485.0,11495.8,11448.3,11452.5,1049018
2020-10-28 15:00:00+00:00,NDXm_TICK_UTCPlus02,11452.8,11487.8,11452.8,11453.8,1189144
2020-10-28 16:00:00+00:00,NDXm_TICK_UTCPlus02,11454.0,11463.8,11395.8,11410.0,1634460
2020-10-28 17:00:00+00:00,NDXm_TICK_UTCPlus02,11409.7,11436.2,11279.9,11316.6,7516827
2020-10-28 18:00:00+00:00,NDXm_TICK_UTCPlus02,11316.8,11321.9,11216.0,11252.7,11853360
2020-10-28 19:00:00+00:00,NDXm_TICK_UTCPlus02,11252.5,11275.5,11209.2,11256.3,8996300
2020-10-28 20:00:00+00:00,NDXm_TICK_UTCPlus02,11256.5,11279.6,11204.2,11216.7,6334979
2020-10-28 21:00:00+00:00,NDXm_TICK_UTCPlus02,11216.3,11254.8,11175.1,11252.1,5264577
2020-10-28 22:00:00+00:00,NDXm_TICK_UTCPlus02,11252.0,11260.3,11199.75,11246.5,6232952
2020-10-28 23:00:00+00:00,NDXm_TICK_UTCPlus02,11246.6,11286.5,11136.7,11150.2,9017311
2020-10-29 00:00:00+00:00,NDXm_TICK_UTCPlus02,11149.7,11206.349999999999,11144.6,11189.8,1132360
2020-10-29 02:00:00+00:00,NDXm_TICK_UTCPlus02,11197.650000000001,11212.2,11178.7,11207.1,313055
2020-10-29 03:00:00+00:00,NDXm_TICK_UTCPlus02,11207.2,11213.5,11179.3,11201.8,377400
2020-10-29 04:00:00+00:00,NDXm_TICK_UTCPlus02,11201.6,11230.8,11192.0,11224.6,786648
2020-10-29 05:00:00+00:00,NDXm_TICK_UTCPlus02,11224.1,11254.2,11223.1,11244.8,694470
2020-10-29 06:00:00+00:00,NDXm_TICK_UTCPlus02,11245.1,11251.6,11236.5,11246.5,449369
2020-10-29 07:00:00+00:00,NDXm_TICK_UTCPlus02,11246.8,11258.4,11239.3,11257.3,389306
2020-10-29 08:00:00+00:00,NDXm_TICK_UTCPlus02,11256.9,11265.8,11252.8,11260.6,254150
2020-10-29 09:00:00+00:00,NDXm_TICK_UTCPlus02,11260.8,11267.4,11253.9,11265.5,469833
2020-10-29 10:00:00+00:00,NDXm_TICK_UTCPlus02,11265.4,11308.5,11259.3,11284.8,543283
2020-10-29 11:00:00+00:00,NDXm_TICK_UTCPlus02,11284.7,11286.8,11224.9,11258.6,1232432
2020-10-29 12:00:00+00:00,NDXm_TICK_UTCPlus02,11258.4,11290.45,11242.9,11262.15,2437566
2020-10-29 13:00:00+00:00,NDXm_TICK_UTCPlus02,11262.45,11299.7,11260.15,11273.15,1000872
2020-10-29 14:00:00+00:00,NDXm_TICK_UTCPlus02,11273.4,11273.45,11234.9,11259.6,941868
2020-10-29 15:00:00+00:00,NDXm_TICK_UTCPlus02,11259.65,11260.7,11157.4,11162.7,1494194
2020-10-29 16:00:00+00:00,NDXm_TICK_UTCPlus02,11162.9,11232.2,11162.9,11213.2,1755673
2020-10-29 17:00:00+00:00,NDXm_TICK_UTCPlus02,11213.35,11284.3,11182.9,11273.4,7178913
2020-10-29 18:00:00+00:00,NDXm_TICK_UTCPlus02,11273.65,11319.5,11258.8,11298.1,8274811
2020-10-29 19:00:00+00:00,NDXm_TICK_UTCPlus02,11297.9,11347.9,11275.7,11296.4,5021411
2020-10-29 20:00:00+00:00,NDXm_TICK_UTCPlus02,11296.7,11346.2,11283.9,11331.1,4986836
2020-10-29 21:00:00+00:00,NDXm_TICK_UTCPlus02,11331.15,11399.4,11319.8,11395.6,4125027
2020-10-29 22:00:00+00:00,NDXm_TICK_UTCPlus02,11395.7,11470.0,11394.1,11419.8,4674750
2020-10-29 23:00:00+00:00,NDXm_TICK_UTCPlus02,11419.6,11450.1,11335.7,11337.7,7714376
2020-10-30 00:00:00+00:00,NDXm_TICK_UTCPlus02,11337.65,11444.65,11234.849999999999,11259.05,2512753
2020-10-30 02:00:00+00:00,NDXm_TICK_UTCPlus02,11229.45,11244.2,11191.05,11208.2,524800
2020-10-30 03:00:00+00:00,NDXm_TICK_UTCPlus02,11208.5,11252.2,11207.2,11228.15,499112
2020-10-30 04:00:00+00:00,NDXm_TICK_UTCPlus02,11228.8,11232.1,11171.3,11177.45,721825
2020-10-30 05:00:00+00:00,NDXm_TICK_UTCPlus02,11177.6,11219.3,11175.2,11215.8,692879
2020-10-30 06:00:00+00:00,NDXm_TICK_UTCPlus02,11215.6,11228.8,11195.8,11200.7,452764
2020-10-30 07:00:00+00:00,NDXm_TICK_UTCPlus02,11200.8,11225.6,11200.1,11218.3,295840
2020-10-30 08:00:00+00:00,NDXm_TICK_UTCPlus02,11218.2,11227.3,11199.9,11204.4,370827
2020-10-30 09:00:00+00:00,NDXm_TICK_UTCPlus02,11204.15,11210.45,11077.9,11085.8,1209583
2020-10-30 10:00:00+00:00,NDXm_TICK_UTCPlus02,11085.6,11104.0,11054.05,11074.75,1011910
2020-10-30 11:00:00+00:00,NDXm_TICK_UTCPlus02,11074.85,11127.1,11070.25,11104.85,995997
2020-10-30 12:00:00+00:00,NDXm_TICK_UTCPlus02,11104.55,11161.05,11104.1,11128.55,2184352
2020-10-30 13:00:00+00:00,NDXm_TICK_UTCPlus02,11129.0,11209.7,11119.8,11193.55,1401180
2020-10-30 14:00:00+00:00,NDXm_TICK_UTCPlus02,11193.3,11251.1,11180.8,11240.0,1237684
2020-10-30 15:00:00+00:00,NDXm_TICK_UTCPlus02,11239.8,11261.0,11227.3,11243.6,1153119
2020-10-30 16:00:00+00:00,NDXm_TICK_UTCPlus02,11243.8,11272.3,11194.8,11256.1,1271485
2020-10-30 17:00:00+00:00,NDXm_TICK_UTCPlus02,11255.8,11295.3,11146.1,11180.0,8600332
2020-10-30 18:00:00+00:00,NDXm_TICK_UTCPlus02,11180.1,11203.8,11002.8,11003.6,15105570
2020-10-30 19:00:00+00:00,NDXm_TICK_UTCPlus02,11003.8,11080.8,10995.3,11019.5,12014846
2020-10-30 20:00:00+00:00,NDXm_TICK_UTCPlus02,11019.3,11111.5,11008.3,11037.6,5340800
2020-10-30 21:00:00+00:00,NDXm_TICK_UTCPlus02,11037.4,11060.5,10973.6,11001.6,5276799
2020-10-30 22:00:00+00:00,NDXm_TICK_UTCPlus02,11001.7,11042.1,10959.5,10986.3,6933736
2020-10-30 23:00:00+00:00,NDXm_TICK_UTCPlus02,10986.1,11076.8,10959.4,11068.3,9095242
2020-10-31 00:00:00+00:00,NDXm_TICK_UTCPlus02,11068.2,11111.05,11063.6,11102.55,1567404
2020-11-02 03:00:00+00:00,NDXm_TICK_UTCPlus02,11056.75,11083.65,10997.55,11014.15,562529
2020-11-02 04:00:00+00:00,NDXm_TICK_UTCPlus02,11013.85,11038.35,10999.0,11018.7,805087
2020-11-02 05:00:00+00:00,NDXm_TICK_UTCPlus02,11018.65,11088.7,11010.1,11073.1,849205
2020-11-02 06:00:00+00:00,NDXm_TICK_UTCPlus02,11073.4,11090.8,11056.0,11079.2,534363
2020-11-02 07:00:00+00:00,NDXm_TICK_UTCPlus02,11079.3,11086.2,11055.7,11056.25,266480
2020-11-02 08:00:00+00:00,NDXm_TICK_UTCPlus02,11056.35,11078.4,11052.9,11068.15,302260
2020-11-02 09:00:00+00:00,NDXm_TICK_UTCPlus02,11068.25,11101.1,11063.35,11094.9,385540
2020-11-02 10:00:00+00:00,NDXm_TICK_UTCPlus02,11094.0,11107.9,11058.85,11071.15,427343
2020-11-02 11:00:00+00:00,NDXm_TICK_UTCPlus02,11071.25,11118.15,11060.7,11108.25,733977
2020-11-02 12:00:00+00:00,NDXm_TICK_UTCPlus02,11108.0,11147.8,11078.7,11145.45,1677486
2020-11-02 13:00:00+00:00,NDXm_TICK_UTCPlus02,11145.2,11197.0,11136.0,11172.05,908558
2020-11-02 14:00:00+00:00,NDXm_TICK_UTCPlus02,11172.2,11226.05,11172.2,11211.0,1065376
2020-11-02 15:00:00+00:00,NDXm_TICK_UTCPlus02,11211.3,11215.3,11183.25,11189.3,805240
2020-11-02 16:00:00+00:00,NDXm_TICK_UTCPlus02,11189.05,11190.55,11136.0,11143.3,810166
2020-11-02 17:00:00+00:00,NDXm_TICK_UTCPlus02,11143.5,11162.5,11136.8,11150.2,734659
2020-11-02 18:00:00+00:00,NDXm_TICK_UTCPlus02,11150.5,11226.5,11123.7,11191.0,6490707
2020-11-02 19:00:00+00:00,NDXm_TICK_UTCPlus02,11190.8,11223.2,11121.9,11135.1,8791855
2020-11-02 20:00:00+00:00,NDXm_TICK_UTCPlus02,11135.2,11150.2,11065.7,11090.5,6775710
2020-11-02 21:00:00+00:00,NDXm_TICK_UTCPlus02,11090.2,11105.1,11019.7,11039.3,5528916
2020-11-02 22:00:00+00:00,NDXm_TICK_UTCPlus02,11039.6,11045.1,10956.5,10962.6,5833931
2020-11-02 23:00:00+00:00,NDXm_TICK_UTCPlus02,10962.4,11042.4,10957.1,11023.8,5446250
2020-11-03 00:00:00+00:00,NDXm_TICK_UTCPlus02,11023.9,11084.9,11011.1,11082.9,7930211
2020-11-03 01:00:00+00:00,NDXm_TICK_UTCPlus02,11083.1,11103.6,11073.55,11088.349999999999,828266
2020-11-03 03:00:00+00:00,NDXm_TICK_UTCPlus02,11088.05,11110.8,11081.8,11101.8,242900
2020-11-03 04:00:00+00:00,NDXm_TICK_UTCPlus02,11102.1,11131.2,11085.75,11128.8,394680
2020-11-03 05:00:00+00:00,NDXm_TICK_UTCPlus02,11128.9,11132.8,11088.3,11126.9,645200
2020-11-03 06:00:00+00:00,NDXm_TICK_UTCPlus02,11127.1,11139.0,11112.5,11138.1,447823
2020-11-03 07:00:00+00:00,NDXm_TICK_UTCPlus02,11138.2,11139.5,11102.4,11110.8,378524
2020-11-03 08:00:00+00:00,NDXm_TICK_UTCPlus02,11110.45,11110.9,11080.4,11083.4,322280
2020-11-03 09:00:00+00:00,NDXm_TICK_UTCPlus02,11083.5,11108.4,11083.5,11097.1,353880
2020-11-03 10:00:00+00:00,NDXm_TICK_UTCPlus02,11097.4,11121.6,11084.7,11110.8,393242
2020-11-03 11:00:00+00:00,NDXm_TICK_UTCPlus02,11110.75,11131.6,11099.3,11114.5,525572
2020-11-03 12:00:00+00:00,NDXm_TICK_UTCPlus02,11114.1,11180.35,11100.8,11170.75,1403829
2020-11-03 13:00:00+00:00,NDXm_TICK_UTCPlus02,11171.05,11189.3,11155.75,11177.8,913629
2020-11-03 14:00:00+00:00,NDXm_TICK_UTCPlus02,11178.1,11195.1,11154.5,11156.6,663294
2020-11-03 15:00:00+00:00,NDXm_TICK_UTCPlus02,11156.5,11170.4,11121.3,11144.5,858635
2020-11-03 16:00:00+00:00,NDXm_TICK_UTCPlus02,11144.55,11161.3,11134.2,11140.5,648799
2020-11-03 17:00:00+00:00,NDXm_TICK_UTCPlus02,11140.8,11172.8,11126.3,11146.3,1011959
2020-11-03 18:00:00+00:00,NDXm_TICK_UTCPlus02,11146.0,11214.5,11115.3,11212.5,4531424
2020-11-03 19:00:00+00:00,NDXm_TICK_UTCPlus02,11212.6,11349.4,11210.1,11346.6,7584567
2020-11-03 20:00:00+00:00,NDXm_TICK_UTCPlus02,11346.8,11361.0,11300.3,11309.3,4780495
2020-11-03 21:00:00+00:00,NDXm_TICK_UTCPlus02,11309.5,11340.5,11288.2,11310.1,3546707
2020-11-03 22:00:00+00:00,NDXm_TICK_UTCPlus02,11310.0,11330.1,11230.4,11239.0,4532012
2020-11-03 23:00:00+00:00,NDXm_TICK_UTCPlus02,11239.1,11298.5,11234.7,11288.0,4819600
2020-11-04 00:00:00+00:00,NDXm_TICK_UTCPlus02,11287.8,11349.3,11249.8,11272.0,7411160
2020-11-04 01:00:00+00:00,NDXm_TICK_UTCPlus02,11271.5,11271.7,11227.6,11261.05,1324965
2020-11-04 03:00:00+00:00,NDXm_TICK_UTCPlus02,11281.5,11359.55,11259.2,11331.85,1013856
2020-11-04 04:00:00+00:00,NDXm_TICK_UTCPlus02,11332.0,11358.5,11244.75,11252.25,2093213
2020-11-04 05:00:00+00:00,NDXm_TICK_UTCPlus02,11252.35,11436.25,11250.05,11405.5,1542244
2020-11-04 06:00:00+00:00,NDXm_TICK_UTCPlus02,11405.75,11502.7,11328.0,11498.0,1842231
2020-11-04 07:00:00+00:00,NDXm_TICK_UTCPlus02,11497.75,11781.65,11497.25,11648.3,2265554
2020-11-04 08:00:00+00:00,NDXm_TICK_UTCPlus02,11648.5,11674.6,11489.5,11557.5,1696721
2020-11-04 09:00:00+00:00,NDXm_TICK_UTCPlus02,11556.75,11625.25,11516.6,11538.8,1288280
2020-11-04 10:00:00+00:00,NDXm_TICK_UTCPlus02,11538.5,11568.55,11475.5,11512.35,971599
2020-11-04 11:00:00+00:00,NDXm_TICK_UTCPlus02,11512.25,11531.95,11318.2,11420.0,2449950
2020-11-04 12:00:00+00:00,NDXm_TICK_UTCPlus02,11419.7,11592.3,11382.75,11559.75,3563085
2020-11-04 13:00:00+00:00,NDXm_TICK_UTCPlus02,11559.3,11646.8,11527.55,11585.05,2374128
2020-11-04 14:00:00+00:00,NDXm_TICK_UTCPlus02,11584.8,11588.15,11465.0,11537.95,2079253
2020-11-04 15:00:00+00:00,NDXm_TICK_UTCPlus02,11537.55,11585.8,11473.5,11547.5,1529081
2020-11-04 16:00:00+00:00,NDXm_TICK_UTCPlus02,11547.0,11667.55,11512.75,11664.25,2069512
2020-11-04 17:00:00+00:00,NDXm_TICK_UTCPlus02,11664.0,11746.2,11647.2,11677.5,2340351
2020-11-04 18:00:00+00:00,NDXm_TICK_UTCPlus02,11677.8,11698.7,11571.3,11658.75,10306739
2020-11-04 19:00:00+00:00,NDXm_TICK_UTCPlus02,11658.55,11809.7,11647.2,11795.5,10713207
2020-11-04 20:00:00+00:00,NDXm_TICK_UTCPlus02,11795.2,11824.8,11725.3,11813.7,7211163
2020-11-04 21:00:00+00:00,NDXm_TICK_UTCPlus02,11813.8,11853.7,11785.5,11816.7,5920105
2020-11-04 22:00:00+00:00,NDXm_TICK_UTCPlus02,11817.0,11836.0,11761.7,11796.3,6342895
2020-11-04 23:00:00+00:00,NDXm_TICK_UTCPlus02,11796.5,11822.9,11753.0,11795.7,5742087
2020-11-05 00:00:00+00:00,NDXm_TICK_UTCPlus02,11795.8,11816.5,11741.7,11774.5,7729608
2020-11-05 01:00:00+00:00,NDXm_TICK_UTCPlus02,11774.3,11857.25,11766.7,11827.95,917694
2020-11-05 03:00:00+00:00,NDXm_TICK_UTCPlus02,11841.75,11845.3,11786.2,11807.75,439254
2020-11-05 04:00:00+00:00,NDXm_TICK_UTCPlus02,11807.85,11848.4,11802.4,11846.85,580360
2020-11-05 05:00:00+00:00,NDXm_TICK_UTCPlus02,11847.0,11867.6,11833.2,11838.25,537047
2020-11-05 06:00:00+00:00,NDXm_TICK_UTCPlus02,11838.5,11848.7,11783.6,11829.45,477821
2020-11-05 07:00:00+00:00,NDXm_TICK_UTCPlus02,11829.25,11998.5,11829.0,11960.0,835315
2020-11-05 08:00:00+00:00,NDXm_TICK_UTCPlus02,11960.3,11978.65,11928.45,11949.05,483169
2020-11-05 09:00:00+00:00,NDXm_TICK_UTCPlus02,11948.75,11989.15,11928.7,11979.2,490489
2020-11-05 10:00:00+00:00,NDXm_TICK_UTCPlus02,11979.0,11985.75,11916.45,11940.05,531708
2020-11-05 11:00:00+00:00,NDXm_TICK_UTCPlus02,11939.75,12029.05,11931.65,12011.95,1005326
2020-11-05 12:00:00+00:00,NDXm_TICK_UTCPlus02,12011.75,12059.3,11991.3,12042.25,1509788
2020-11-05 13:00:00+00:00,NDXm_TICK_UTCPlus02,12042.5,12085.3,12023.5,12081.05,1046507
2020-11-05 14:00:00+00:00,NDXm_TICK_UTCPlus02,12080.8,12124.3,12078.5,12117.8,1147557
2020-11-05 15:00:00+00:00,NDXm_TICK_UTCPlus02,12117.5,12130.5,12078.5,12079.5,1060040
2020-11-05 16:00:00+00:00,NDXm_TICK_UTCPlus02,12079.25,12094.0,12055.5,12090.3,1042460
2020-11-05 17:00:00+00:00,NDXm_TICK_UTCPlus02,12090.2,12094.5,12066.2,12068.25,1018102
2020-11-05 18:00:00+00:00,NDXm_TICK_UTCPlus02,12067.95,12100.6,11985.7,12078.8,6697572
2020-11-05 19:00:00+00:00,NDXm_TICK_UTCPlus02,12078.5,12120.75,12018.3,12083.2,8379522
2020-11-05 20:00:00+00:00,NDXm_TICK_UTCPlus02,12083.0,12093.6,12029.75,12032.9,5973610
2020-11-05 21:00:00+00:00,NDXm_TICK_UTCPlus02,12033.0,12072.7,11987.7,12045.3,4955700
2020-11-05 22:00:00+00:00,NDXm_TICK_UTCPlus02,12045.5,12080.55,12040.8,12072.2,3018280
2020-11-05 23:00:00+00:00,NDXm_TICK_UTCPlus02,12071.95,12125.0,12061.3,12115.0,4736140
2020-11-06 00:00:00+00:00,NDXm_TICK_UTCPlus02,12114.8,12119.5,12033.2,12079.2,6724718
2020-11-06 01:00:00+00:00,NDXm_TICK_UTCPlus02,12079.3,12122.5,12076.2,12104.2,707038
2020-11-06 03:00:00+00:00,NDXm_TICK_UTCPlus02,12094.849999999999,12099.7,12041.25,12078.05,657508
2020-11-06 04:00:00+00:00,NDXm_TICK_UTCPlus02,12078.15,12091.95,12030.8,12032.05,744572
2020-11-06 05:00:00+00:00,NDXm_TICK_UTCPlus02,12032.15,12052.1,11989.5,12045.35,860260
2020-11-06 06:00:00+00:00,NDXm_TICK_UTCPlus02,12045.45,12047.95,12017.6,12032.75,507720
2020-11-06 07:00:00+00:00,NDXm_TICK_UTCPlus02,12033.25,12034.6,11958.0,11966.1,479929
2020-11-06 08:00:00+00:00,NDXm_TICK_UTCPlus02,11965.95,11979.0,11922.2,11937.45,706038
2020-11-06 09:00:00+00:00,NDXm_TICK_UTCPlus02,11937.8,11984.1,11934.25,11977.25,494980
2020-11-06 10:00:00+00:00,NDXm_TICK_UTCPlus02,11977.65,11986.5,11941.3,11969.85,426520
2020-11-06 11:00:00+00:00,NDXm_TICK_UTCPlus02,11970.3,12009.0,11955.55,11985.85,653465
2020-11-06 12:00:00+00:00,NDXm_TICK_UTCPlus02,11986.65,12038.65,11959.35,11964.85,1406823
2020-11-06 13:00:00+00:00,NDXm_TICK_UTCPlus02,11964.6,11976.85,11912.1,11916.05,1349031
2020-11-06 14:00:00+00:00,NDXm_TICK_UTCPlus02,11916.4,11958.9,11880.05,11950.85,1353029
2020-11-06 15:00:00+00:00,NDXm_TICK_UTCPlus02,11950.6,11988.25,11947.3,11966.15,912060
2020-11-06 16:00:00+00:00,NDXm_TICK_UTCPlus02,11965.9,12000.8,11933.4,11949.15,1146564
2020-11-06 17:00:00+00:00,NDXm_TICK_UTCPlus02,11949.1,12034.9,11929.3,12032.1,2001685
2020-11-06 18:00:00+00:00,NDXm_TICK_UTCPlus02,12032.4,12083.4,11895.6,11911.6,5980432
2020-11-06 19:00:00+00:00,NDXm_TICK_UTCPlus02,11911.65,12035.65,11900.1,11984.4,6223809
2020-11-06 20:00:00+00:00,NDXm_TICK_UTCPlus02,11984.1,12082.0,11974.3,12062.1,5859702
2020-11-06 21:00:00+00:00,NDXm_TICK_UTCPlus02,12062.4,12089.55,12039.5,12076.6,3885208
2020-11-06 22:00:00+00:00,NDXm_TICK_UTCPlus02,12076.4,12112.1,12073.3,12096.4,2090302
2020-11-06 23:00:00+00:00,NDXm_TICK_UTCPlus02,12096.1,12114.9,12059.6,12074.6,2489341
2020-11-07 00:00:00+00:00,NDXm_TICK_UTCPlus02,12074.4,12121.65,12042.6,12093.4,5550814
2020-11-07 01:00:00+00:00,NDXm_TICK_UTCPlus02,12092.9,12109.9,12086.85,12103.05,781357
2020-11-09 03:00:00+00:00,NDXm_TICK_UTCPlus02,12157.55,12270.15,12135.2,12246.05,748600
2020-11-09 04:00:00+00:00,NDXm_TICK_UTCPlus02,12245.9,12325.1,12233.4,12302.5,820560
2020-11-09 05:00:00+00:00,NDXm_TICK_UTCPlus02,12302.2,12369.25,12301.7,12335.4,875340
2020-11-09 06:00:00+00:00,NDXm_TICK_UTCPlus02,12335.1,12357.8,12325.4,12341.75,552040
2020-11-09 07:00:00+00:00,NDXm_TICK_UTCPlus02,12341.15,12386.45,12332.5,12373.65,440368
2020-11-09 08:00:00+00:00,NDXm_TICK_UTCPlus02,12373.95,12421.05,12372.15,12407.05,618821
2020-11-09 09:00:00+00:00,NDXm_TICK_UTCPlus02,12406.65,12416.7,12381.4,12395.25,511363
2020-11-09 10:00:00+00:00,NDXm_TICK_UTCPlus02,12394.95,12396.2,12322.4,12351.4,693080
2020-11-09 11:00:00+00:00,NDXm_TICK_UTCPlus02,12352.15,12366.3,12302.2,12335.2,767155
2020-11-09 12:00:00+00:00,NDXm_TICK_UTCPlus02,12334.95,12359.45,12309.4,12343.15,1494197
2020-11-09 13:00:00+00:00,NDXm_TICK_UTCPlus02,12343.2,12345.2,12272.9,12294.65,1162383
2020-11-09 14:00:00+00:00,NDXm_TICK_UTCPlus02,12294.95,12328.65,12288.85,12322.85,634897
2020-11-09 15:00:00+00:00,NDXm_TICK_UTCPlus02,12323.1,12396.7,12265.55,12308.65,2392377
2020-11-09 16:00:00+00:00,NDXm_TICK_UTCPlus02,12308.4,12309.45,11950.15,12129.4,4889638
2020-11-09 17:00:00+00:00,NDXm_TICK_UTCPlus02,12129.9,12300.65,12084.4,12176.15,3603898
2020-11-09 18:00:00+00:00,NDXm_TICK_UTCPlus02,12175.9,12230.2,12055.65,12125.4,8075148
2020-11-09 19:00:00+00:00,NDXm_TICK_UTCPlus02,12125.2,12273.2,12119.65,12173.65,9200206
2020-11-09 20:00:00+00:00,NDXm_TICK_UTCPlus02,12174.2,12199.2,12087.9,12126.9,9095936
2020-11-09 21:00:00+00:00,NDXm_TICK_UTCPlus02,12127.2,12150.9,12078.8,12131.4,6831284
2020-11-09 22:00:00+00:00,NDXm_TICK_UTCPlus02,12131.15,12158.7,12069.4,12091.65,2437669
2020-11-09 23:00:00+00:00,NDXm_TICK_UTCPlus02,12091.35,12100.45,11985.9,12019.9,5468473
2020-11-10 00:00:00+00:00,NDXm_TICK_UTCPlus02,12020.2,12058.9,11825.4,11838.4,6768856
2020-11-10 01:00:00+00:00,NDXm_TICK_UTCPlus02,11838.1,11885.3,11833.55,11858.55,1186679
2020-11-10 03:00:00+00:00,NDXm_TICK_UTCPlus02,11876.0,11913.6,11862.9,11867.4,611104
2020-11-10 04:00:00+00:00,NDXm_TICK_UTCPlus02,11867.65,11876.25,11802.9,11843.85,1308996
2020-11-10 05:00:00+00:00,NDXm_TICK_UTCPlus02,11843.95,11906.1,11835.6,11882.9,703799
2020-11-10 06:00:00+00:00,NDXm_TICK_UTCPlus02,11883.1,11905.45,11765.9,11779.65,703176
2020-11-10 07:00:00+00:00,NDXm_TICK_UTCPlus02,11779.95,11803.3,11695.4,11731.9,800134
2020-11-10 08:00:00+00:00,NDXm_TICK_UTCPlus02,11731.85,11778.15,11723.65,11742.05,572880
2020-11-10 09:00:00+00:00,NDXm_TICK_UTCPlus02,11742.15,11775.45,11729.95,11735.4,506959
2020-11-10 10:00:00+00:00,NDXm_TICK_UTCPlus02,11735.55,11827.7,11730.1,11809.45,595220
2020-11-10 11:00:00+00:00,NDXm_TICK_UTCPlus02,11809.55,11840.95,11778.55,11795.85,1331114
2020-11-10 12:00:00+00:00,NDXm_TICK_UTCPlus02,11795.2,11883.95,11777.9,11793.9,2348753
2020-11-10 13:00:00+00:00,NDXm_TICK_UTCPlus02,11793.65,11801.7,11725.8,11737.45,1914329
2020-11-10 14:00:00+00:00,NDXm_TICK_UTCPlus02,11737.15,11757.65,11578.35,11582.4,2167950
2020-11-10 15:00:00+00:00,NDXm_TICK_UTCPlus02,11582.65,11673.65,11566.1,11665.2,1971630
2020-11-10 16:00:00+00:00,NDXm_TICK_UTCPlus02,11665.15,11691.4,11621.9,11632.15,1801186
2020-11-10 17:00:00+00:00,NDXm_TICK_UTCPlus02,11631.85,11682.3,11616.4,11679.9,1829053
2020-11-10 18:00:00+00:00,NDXm_TICK_UTCPlus02,11679.7,11761.9,11625.0,11662.7,8988501
2020-11-10 19:00:00+00:00,NDXm_TICK_UTCPlus02,11662.9,11702.1,11515.9,11580.4,13007307
2020-11-10 20:00:00+00:00,NDXm_TICK_UTCPlus02,11580.7,11733.9,11574.4,11670.6,8446899
2020-11-10 21:00:00+00:00,NDXm_TICK_UTCPlus02,11671.15,11755.4,11668.6,11707.7,7491527
2020-11-10 22:00:00+00:00,NDXm_TICK_UTCPlus02,11707.5,11744.8,11587.8,11666.9,6761106
2020-11-10 23:00:00+00:00,NDXm_TICK_UTCPlus02,11666.7,11701.6,11585.9,11637.9,9524408
2020-11-11 00:00:00+00:00,NDXm_TICK_UTCPlus02,11637.8,11673.45,11597.4,11631.7,9216812
2020-11-11 01:00:00+00:00,NDXm_TICK_UTCPlus02,11631.65,11656.7,11626.099999999999,11635.349999999999,713138
2020-11-11 03:00:00+00:00,NDXm_TICK_UTCPlus02,11642.6,11665.6,11596.65,11610.5,507752
2020-11-11 04:00:00+00:00,NDXm_TICK_UTCPlus02,11609.9,11637.1,11591.8,11628.75,824725
2020-11-11 05:00:00+00:00,NDXm_TICK_UTCPlus02,11628.6,11664.7,11598.7,11661.25,895940
2020-11-11 06:00:00+00:00,NDXm_TICK_UTCPlus02,11661.1,11709.8,11657.6,11689.6,814500
2020-11-11 07:00:00+00:00,NDXm_TICK_UTCPlus02,11689.7,11701.6,11649.6,11682.4,541687
2020-11-11 08:00:00+00:00,NDXm_TICK_UTCPlus02,11682.5,11684.9,11655.7,11676.85,328229
2020-11-11 09:00:00+00:00,NDXm_TICK_UTCPlus02,11676.75,11689.1,11655.2,11672.5,506170
2020-11-11 10:00:00+00:00,NDXm_TICK_UTCPlus02,11672.4,11700.25,11662.1,11678.8,388985
2020-11-11 11:00:00+00:00,NDXm_TICK_UTCPlus02,11678.9,11704.0,11587.5,11605.55,873428
2020-11-11 12:00:00+00:00,NDXm_TICK_UTCPlus02,11604.85,11770.9,11603.55,11756.85,2418774
2020-11-11 13:00:00+00:00,NDXm_TICK_UTCPlus02,11757.15,11762.9,11718.6,11744.55,1295248
2020-11-11 14:00:00+00:00,NDXm_TICK_UTCPlus02,11744.15,11761.4,11723.6,11753.6,612656
2020-11-11 15:00:00+00:00,NDXm_TICK_UTCPlus02,11753.15,11785.6,11735.0,11759.1,943199
2020-11-11 16:00:00+00:00,NDXm_TICK_UTCPlus02,11758.9,11783.6,11723.85,11772.05,1083846
2020-11-11 17:00:00+00:00,NDXm_TICK_UTCPlus02,11772.3,11796.6,11728.6,11745.1,1306318
2020-11-11 18:00:00+00:00,NDXm_TICK_UTCPlus02,11744.9,11839.1,11715.4,11795.9,6025450
